,drm2HourForecast,lolp1HourForecast,settlementDate,settlementPeriod
2016081422,8787.7400000,0.000000000,2016-08-14,22
2016081423,8236.2860000,0.000000000,2016-08-14,23
2016081424,8297.2650000,0.000000000,2016-08-14,24
2016081425,8094.3620000,0.000000000,2016-08-14,25
2016081426,8332.8040000,0.000000000,2016-08-14,26
2016081427,8400.5310000,0.000000000,2016-08-14,27
2016081428,9009.0940000,0.000000000,2016-08-14,28
2016081429,9028.8100000,0.000000000,2016-08-14,29
2016081430,8898.6400000,0.000000000,2016-08-14,30
2016081431,9028.5540000,0.000000000,2016-08-14,31
2016081432,8628.2180000,0.000000000,2016-08-14,32
2016081433,8834.0690000,0.000000000,2016-08-14,33
2016081434,7486.2760000,0.000000000,2016-08-14,34
2016081435,6676.9497000,0.000000000,2016-08-14,35
2016081436,5959.4854000,0.000000000,2016-08-14,36
2016081437,5607.8590000,0.000000000,2016-08-14,37
2016081438,5633.9540000,0.000000000,2016-08-14,38
2016081439,5670.3590000,0.000000000,2016-08-14,39
2016081440,6336.5527000,0.000000000,2016-08-14,40
2016081441,6181.5500000,0.000000000,2016-08-14,41
2016081442,6068.6743000,0.000000000,2016-08-14,42
2016081443,5801.4214000,0.000000000,2016-08-14,43
2016081444,6081.0950000,0.000000000,2016-08-14,44
2016081445,6611.9946000,0.000000000,2016-08-14,45
2016081446,8023.4175000,0.000000000,2016-08-14,46
2016081447,9058.6930000,0.000000000,2016-08-14,47
2016081448,10209.4140000,0.000000000,2016-08-14,48
2016081501,12432.6190000,0.000000000,2016-08-15,1
2016081502,13193.5080000,0.000000000,2016-08-15,2
2016081503,13189.7330000,0.000000000,2016-08-15,3
2016081504,13173.9795000,0.000000000,2016-08-15,4
2016081505,13659.6460000,0.000000000,2016-08-15,5
2016081506,13974.8260000,0.000000000,2016-08-15,6
2016081507,14150.1160000,0.000000000,2016-08-15,7
2016081508,13495.2520000,0.000000000,2016-08-15,8
2016081509,13453.6470000,0.000000000,2016-08-15,9
2016081510,13850.3380000,0.000000000,2016-08-15,10
2016081511,13266.8760000,0.000000000,2016-08-15,11
2016081512,12847.3545000,0.000000000,2016-08-15,12
2016081513,10659.5550000,0.000000000,2016-08-15,13
2016081514,7974.3896000,0.000000000,2016-08-15,14
2016081515,6710.8145000,0.000000000,2016-08-15,15
2016081516,5519.7944000,0.000000000,2016-08-15,16
2016081517,4479.3438000,0.000000000,2016-08-15,17
2016081518,4019.6912000,0.000000700,2016-08-15,18
2016081519,3973.6682000,0.000001000,2016-08-15,19
2016081520,3721.3936000,0.000005600,2016-08-15,20
2016081521,4409.9560000,0.000000000,2016-08-15,21
2016081522,4080.3600000,0.000000000,2016-08-15,22
2016081523,4564.5786000,0.000000000,2016-08-15,23
2016081524,5127.1167000,0.000000000,2016-08-15,24
2016081525,4880.1396000,0.000000000,2016-08-15,25
2016081526,5068.0820000,0.000000000,2016-08-15,26
2016081527,5489.3364000,0.000000000,2016-08-15,27
2016081528,6404.5576000,0.000000000,2016-08-15,28
2016081529,6501.8267000,0.000000000,2016-08-15,29
2016081530,7402.9297000,0.000000000,2016-08-15,30
2016081531,7381.1245000,0.000000000,2016-08-15,31
2016081532,6502.8794000,0.000000000,2016-08-15,32
2016081533,6583.0150000,0.000000000,2016-08-15,33
2016081534,5849.0264000,0.000000000,2016-08-15,34
2016081535,4969.6445000,0.000000000,2016-08-15,35
2016081536,4428.2790000,0.000000000,2016-08-15,36
2016081537,4039.5527000,0.000000000,2016-08-15,37
2016081538,4080.1072000,0.000000600,2016-08-15,38
2016081539,4077.2640000,0.000000000,2016-08-15,39
2016081540,4574.4680000,0.000000000,2016-08-15,40
2016081541,5348.7870000,0.000000000,2016-08-15,41
2016081542,5051.4863000,0.000000000,2016-08-15,42
2016081543,4362.9470000,0.000000000,2016-08-15,43
2016081544,4931.2646000,0.000000000,2016-08-15,44
2016081545,6763.7930000,0.000000000,2016-08-15,45
2016081546,7680.0117000,0.000000000,2016-08-15,46
2016081547,9388.4550000,0.000000000,2016-08-15,47
2016081548,11350.3860000,0.000000000,2016-08-15,48
2016081601,12467.6270000,0.000000000,2016-08-16,1
2016081602,13415.9100000,0.000000000,2016-08-16,2
2016081603,13800.7640000,0.000000000,2016-08-16,3
2016081604,14040.2920000,0.000000000,2016-08-16,4
2016081605,14008.7130000,0.000000000,2016-08-16,5
2016081606,14371.4010000,0.000000000,2016-08-16,6
2016081607,14439.3130000,0.000000000,2016-08-16,7
2016081608,14459.9550000,0.000000000,2016-08-16,8
2016081609,14409.6530000,0.000000000,2016-08-16,9
2016081610,14228.1780000,0.000000000,2016-08-16,10
2016081611,13349.8590000,0.000000000,2016-08-16,11
2016081612,13052.7960000,0.000000000,2016-08-16,12
2016081613,11747.1810000,0.000000000,2016-08-16,13
2016081614,10787.4190000,0.000000000,2016-08-16,14
2016081615,8035.7266000,0.000000000,2016-08-16,15
2016081616,7558.8916000,0.000000000,2016-08-16,16
2016081617,6590.5522000,0.000000000,2016-08-16,17
2016081618,6003.1055000,0.000000000,2016-08-16,18
2016081619,5914.9260000,0.000000000,2016-08-16,19
2016081620,6021.7720000,0.000000000,2016-08-16,20
2016081621,6115.8130000,0.000000000,2016-08-16,21
2016081622,6757.2725000,0.000000000,2016-08-16,22
2016081623,7208.2896000,0.000000000,2016-08-16,23
2016081624,7357.4740000,0.000000000,2016-08-16,24
2016081625,7313.8360000,0.000000000,2016-08-16,25
2016081626,7511.0360000,0.000000000,2016-08-16,26
2016081627,8211.8400000,0.000000000,2016-08-16,27
2016081628,8479.4970000,0.000000000,2016-08-16,28
2016081629,8636.3270000,0.000000000,2016-08-16,29
2016081630,8713.5700000,0.000000000,2016-08-16,30
2016081631,8156.1320000,0.000000000,2016-08-16,31
2016081632,7401.2110000,0.000000000,2016-08-16,32
2016081633,7328.5620000,0.000000000,2016-08-16,33
2016081634,6430.6235000,0.000000000,2016-08-16,34
2016081635,5926.8936000,0.000000000,2016-08-16,35
2016081636,5290.0730000,0.000000000,2016-08-16,36
2016081637,4642.8516000,0.000000000,2016-08-16,37
2016081638,4416.3460000,0.000000000,2016-08-16,38
2016081639,4336.6865000,0.000000000,2016-08-16,39
2016081640,4625.6494000,0.000000000,2016-08-16,40
2016081641,6047.2350000,0.000000000,2016-08-16,41
2016081642,5226.7450000,0.000000000,2016-08-16,42
2016081643,4775.1865000,0.000000000,2016-08-16,43
2016081644,5711.1826000,0.000000000,2016-08-16,44
2016081645,7689.9810000,0.000000000,2016-08-16,45
2016081646,9487.9020000,0.000000000,2016-08-16,46
2016081647,10487.5880000,0.000000000,2016-08-16,47
2016081648,11566.8260000,0.000000000,2016-08-16,48
2016081701,12602.3960000,0.000000000,2016-08-17,1
2016081702,13430.4090000,0.000000000,2016-08-17,2
2016081703,13739.1020000,0.000000000,2016-08-17,3
2016081704,14144.8150000,0.000000000,2016-08-17,4
2016081705,14036.6890000,0.000000000,2016-08-17,5
2016081706,14466.9780000,0.000000000,2016-08-17,6
2016081707,13957.6010000,0.000000000,2016-08-17,7
2016081708,13673.9740000,0.000000000,2016-08-17,8
2016081709,13579.1600000,0.000000000,2016-08-17,9
2016081710,13373.5060000,0.000000000,2016-08-17,10
2016081711,12624.4070000,0.000000000,2016-08-17,11
2016081712,12901.6490000,0.000000000,2016-08-17,12
2016081713,11764.9750000,0.000000000,2016-08-17,13
2016081714,10435.8370000,0.000000000,2016-08-17,14
2016081715,8304.6370000,0.000000000,2016-08-17,15
2016081716,7276.6450000,0.000000000,2016-08-17,16
2016081717,5798.3423000,0.000000000,2016-08-17,17
2016081718,5348.4770000,0.000000000,2016-08-17,18
2016081719,4771.8784000,0.000000000,2016-08-17,19
2016081720,4973.2607000,0.000000000,2016-08-17,20
2016081721,5356.2560000,0.000000000,2016-08-17,21
2016081722,5603.2505000,0.000000000,2016-08-17,22
2016081723,5274.9120000,0.000000000,2016-08-17,23
2016081724,5293.2886000,0.000000000,2016-08-17,24
2016081725,5125.1577000,0.000000000,2016-08-17,25
2016081726,5589.1180000,0.000000000,2016-08-17,26
2016081727,5330.0684000,0.000000000,2016-08-17,27
2016081728,6425.3900000,0.000000000,2016-08-17,28
2016081729,6419.5280000,0.000000000,2016-08-17,29
2016081730,5994.7730000,0.000000000,2016-08-17,30
2016081731,6106.3804000,0.000000000,2016-08-17,31
2016081732,6062.8660000,0.000000000,2016-08-17,32
2016081733,6878.7446000,0.000000000,2016-08-17,33
2016081734,5458.5737000,0.000000000,2016-08-17,34
2016081735,4787.6333000,0.000000000,2016-08-17,35
2016081736,4262.5303000,0.000000500,2016-08-17,36
2016081737,3827.1094000,0.000017600,2016-08-17,37
2016081738,3171.9893000,0.000014400,2016-08-17,38
2016081739,3437.7698000,0.000001400,2016-08-17,39
2016081740,3655.3162000,0.000000000,2016-08-17,40
2016081741,4275.2090000,0.000000000,2016-08-17,41
2016081742,3955.0598000,0.000000000,2016-08-17,42
2016081743,4158.2590000,0.000000000,2016-08-17,43
2016081744,4851.2793000,0.000000000,2016-08-17,44
2016081745,5926.1550000,0.000000000,2016-08-17,45
2016081746,7760.8496000,0.000000000,2016-08-17,46
2016081747,9408.4500000,0.000000000,2016-08-17,47
2016081748,11178.7010000,0.000000000,2016-08-17,48
2016081801,12548.2620000,0.000000000,2016-08-18,1
2016081802,13563.6560000,0.000000000,2016-08-18,2
2016081803,13869.4795000,0.000000000,2016-08-18,3
2016081804,14262.2840000,0.000000000,2016-08-18,4
2016081805,14250.0960000,0.000000000,2016-08-18,5
2016081806,14604.0950000,0.000000000,2016-08-18,6
2016081807,14809.4360000,0.000000000,2016-08-18,7
2016081808,15241.4640000,0.000000000,2016-08-18,8
2016081809,15186.3670000,0.000000000,2016-08-18,9
2016081810,15149.0360000,0.000000000,2016-08-18,10
2016081811,14365.1930000,0.000000000,2016-08-18,11
2016081812,13396.9830000,0.000000000,2016-08-18,12
2016081813,11901.9830000,0.000000000,2016-08-18,13
2016081814,10052.1790000,0.000000000,2016-08-18,14
2016081815,7905.2314000,0.000000000,2016-08-18,15
2016081816,7271.8716000,0.000000000,2016-08-18,16
2016081817,6037.8760000,0.000000000,2016-08-18,17
2016081818,5463.8916000,0.000000000,2016-08-18,18
2016081819,4542.1846000,0.000000000,2016-08-18,19
2016081820,4180.8830000,0.000000000,2016-08-18,20
2016081821,4602.6890000,0.000000000,2016-08-18,21
2016081822,4742.3700000,0.000000000,2016-08-18,22
2016081823,4867.4870000,0.000000000,2016-08-18,23
2016081824,5152.8193000,0.000000000,2016-08-18,24
2016081825,5121.1157000,0.000000000,2016-08-18,25
2016081826,5318.5522000,0.000000000,2016-08-18,26
2016081827,5666.6500000,0.000000000,2016-08-18,27
2016081828,6473.1440000,0.000000000,2016-08-18,28
2016081829,6046.6890000,0.000000000,2016-08-18,29
2016081830,6097.8335000,0.000000000,2016-08-18,30
2016081831,5451.7970000,0.000000000,2016-08-18,31
2016081832,4879.9840000,0.000000000,2016-08-18,32
2016081833,4866.4100000,0.000000000,2016-08-18,33
2016081834,3768.4138000,0.000000100,2016-08-18,34
2016081835,3095.6494000,0.000001900,2016-08-18,35
2016081836,2960.5894000,0.000010600,2016-08-18,36
2016081837,2900.0515000,0.000816400,2016-08-18,37
2016081838,2828.8564000,0.000004600,2016-08-18,38
2016081839,3355.8254000,0.000001000,2016-08-18,39
2016081840,4115.3140000,0.000000000,2016-08-18,40
2016081841,4810.7954000,0.000000000,2016-08-18,41
2016081842,4784.9536000,0.000000000,2016-08-18,42
2016081843,4962.6006000,0.000000000,2016-08-18,43
2016081844,5939.8403000,0.000000000,2016-08-18,44
2016081845,8159.4020000,0.000000000,2016-08-18,45
2016081846,9855.2670000,0.000000000,2016-08-18,46
2016081847,11733.7990000,0.000000000,2016-08-18,47
2016081848,13271.0860000,0.000000000,2016-08-18,48
2016081901,14932.8510000,0.000000000,2016-08-19,1
2016081902,16015.7280000,0.000000000,2016-08-19,2
2016081903,16018.8090000,0.000000000,2016-08-19,3
2016081904,15711.1120000,0.000000000,2016-08-19,4
2016081905,15625.7750000,0.000000000,2016-08-19,5
2016081906,15881.8650000,0.000000000,2016-08-19,6
2016081907,16126.5360000,0.000000000,2016-08-19,7
2016081908,16284.0260000,0.000000000,2016-08-19,8
2016081909,16952.9220000,0.000000000,2016-08-19,9
2016081910,16901.8380000,0.000000000,2016-08-19,10
2016081911,15915.6710000,0.000000000,2016-08-19,11
2016081912,15033.7630000,0.000000000,2016-08-19,12
2016081913,14004.7760000,0.000000000,2016-08-19,13
2016081914,12704.5600000,0.000000000,2016-08-19,14
2016081915,10338.2295000,0.000000000,2016-08-19,15
2016081916,8821.4470000,0.000000000,2016-08-19,16
2016081917,7488.3257000,0.000000000,2016-08-19,17
2016081918,6117.8877000,0.000000000,2016-08-19,18
2016081919,6153.3716000,0.000000000,2016-08-19,19
2016081920,6018.4097000,0.000000000,2016-08-19,20
2016081921,6146.0176000,0.000000000,2016-08-19,21
2016081922,5855.4980000,0.000000000,2016-08-19,22
2016081923,5673.7827000,0.000000000,2016-08-19,23
2016081924,5711.6016000,0.000000000,2016-08-19,24
2016081925,5891.3920000,0.000000000,2016-08-19,25
2016081926,6239.1895000,0.000000000,2016-08-19,26
2016081927,6405.5576000,0.000000000,2016-08-19,27
2016081928,7235.1294000,0.000000000,2016-08-19,28
2016081929,7674.7550000,0.000000000,2016-08-19,29
2016081930,7700.7740000,0.000000000,2016-08-19,30
2016081931,8078.8647000,0.000000000,2016-08-19,31
2016081932,7775.4224000,0.000000000,2016-08-19,32
2016081933,8204.5490000,0.000000000,2016-08-19,33
2016081934,6978.1020000,0.000000000,2016-08-19,34
2016081935,6930.4263000,0.000000000,2016-08-19,35
2016081936,7077.1510000,0.000000000,2016-08-19,36
2016081937,7568.2100000,0.000000000,2016-08-19,37
2016081938,8256.2630000,0.000000000,2016-08-19,38
2016081939,8869.5210000,0.000000000,2016-08-19,39
2016081940,9528.1740000,0.000000000,2016-08-19,40
2016081941,9448.1740000,0.000000000,2016-08-19,41
2016081942,9366.0040000,0.000000000,2016-08-19,42
2016081943,10416.5300000,0.000000000,2016-08-19,43
2016081944,11787.8820000,0.000000000,2016-08-19,44
2016081945,12264.1930000,0.000000000,2016-08-19,45
2016081946,13408.6150000,0.000000000,2016-08-19,46
2016081947,15147.4530000,0.000000000,2016-08-19,47
2016081948,15315.9480000,0.000000000,2016-08-19,48
2016082001,15142.8890000,0.000000000,2016-08-20,1
2016082002,15904.4610000,0.000000000,2016-08-20,2
2016082003,15459.9540000,0.000000000,2016-08-20,3
2016082004,15960.8050000,0.000000000,2016-08-20,4
2016082005,16109.5330000,0.000000000,2016-08-20,5
2016082006,16528.3500000,0.000000000,2016-08-20,6
2016082007,16831.9920000,0.000000000,2016-08-20,7
2016082008,16941.9450000,0.000000000,2016-08-20,8
2016082009,16651.6110000,0.000000000,2016-08-20,9
2016082010,16519.6780000,0.000000000,2016-08-20,10
2016082011,16106.9830000,0.000000000,2016-08-20,11
2016082012,16050.7810000,0.000000000,2016-08-20,12
2016082013,15001.7610000,0.000000000,2016-08-20,13
2016082014,14242.7680000,0.000000000,2016-08-20,14
2016082015,11883.6910000,0.000000000,2016-08-20,15
2016082016,11592.0340000,0.000000000,2016-08-20,16
2016082017,11367.4640000,0.000000000,2016-08-20,17
2016082018,10747.0990000,0.000000000,2016-08-20,18
2016082019,11782.2270000,0.000000000,2016-08-20,19
2016082020,11645.1930000,0.000000000,2016-08-20,20
2016082021,11618.3950000,0.000000000,2016-08-20,21
2016082022,12005.3580000,0.000000000,2016-08-20,22
2016082023,12196.4500000,0.000000000,2016-08-20,23
2016082024,12437.1910000,0.000000000,2016-08-20,24
2016082025,11713.8270000,0.000000000,2016-08-20,25
2016082026,12207.9960000,0.000000000,2016-08-20,26
2016082027,11359.0580000,0.000000000,2016-08-20,27
2016082028,11967.7300000,0.000000000,2016-08-20,28
2016082029,11443.9790000,0.000000000,2016-08-20,29
2016082030,11796.7880000,0.000000000,2016-08-20,30
2016082031,12307.4470000,0.000000000,2016-08-20,31
2016082032,12260.4730000,0.000000000,2016-08-20,32
2016082033,12104.0230000,0.000000000,2016-08-20,33
2016082034,11351.9100000,0.000000000,2016-08-20,34
2016082035,11723.8955000,0.000000000,2016-08-20,35
2016082036,11060.4850000,0.000000000,2016-08-20,36
2016082037,11080.5540000,0.000000000,2016-08-20,37
2016082038,11203.2740000,0.000000000,2016-08-20,38
2016082039,10739.2740000,0.000000000,2016-08-20,39
2016082040,10622.3510000,0.000000000,2016-08-20,40
2016082041,10565.6170000,0.000000000,2016-08-20,41
2016082042,10425.3470000,0.000000000,2016-08-20,42
2016082043,10576.5080000,0.000000000,2016-08-20,43
2016082044,11352.7550000,0.000000000,2016-08-20,44
2016082045,12351.3660000,0.000000000,2016-08-20,45
2016082046,13378.6870000,0.000000000,2016-08-20,46
2016082047,12821.7030000,0.000000000,2016-08-20,47
2016082048,14900.6630000,0.000000000,2016-08-20,48
2016082101,15237.2840000,0.000000000,2016-08-21,1
2016082102,16269.0160000,0.000000000,2016-08-21,2
2016082103,15693.0130000,0.000000000,2016-08-21,3
2016082104,16560.6540000,0.000000000,2016-08-21,4
2016082105,16749.9120000,0.000000000,2016-08-21,5
2016082106,17196.4160000,0.000000000,2016-08-21,6
2016082107,17044.8850000,0.000000000,2016-08-21,7
2016082108,17260.9300000,0.000000000,2016-08-21,8
2016082109,17454.3140000,0.000000000,2016-08-21,9
2016082110,17667.7520000,0.000000000,2016-08-21,10
2016082111,17584.7340000,0.000000000,2016-08-21,11
2016082112,17678.0780000,0.000000000,2016-08-21,12
2016082113,17242.1300000,0.000000000,2016-08-21,13
2016082114,16834.1640000,0.000000000,2016-08-21,14
2016082115,16093.4795000,0.000000000,2016-08-21,15
2016082116,14818.3120000,0.000000000,2016-08-21,16
2016082117,13417.5020000,0.000000000,2016-08-21,17
2016082118,13224.9610000,0.000000000,2016-08-21,18
2016082119,13141.1780000,0.000000000,2016-08-21,19
2016082120,12881.0060000,0.000000000,2016-08-21,20
2016082121,13071.0380000,0.000000000,2016-08-21,21
2016082122,13057.3150000,0.000000000,2016-08-21,22
2016082123,12189.4560000,0.000000000,2016-08-21,23
2016082124,12370.3770000,0.000000000,2016-08-21,24
2016082125,11534.0320000,0.000000000,2016-08-21,25
2016082126,11379.0160000,0.000000000,2016-08-21,26
2016082127,10456.2270000,0.000000000,2016-08-21,27
2016082128,10993.4460000,0.000000000,2016-08-21,28
2016082129,11099.6780000,0.000000000,2016-08-21,29
2016082130,11517.0060000,0.000000000,2016-08-21,30
2016082131,11957.2150000,0.000000000,2016-08-21,31
2016082132,10177.6250000,0.000000000,2016-08-21,32
2016082133,9600.0020000,0.000000000,2016-08-21,33
2016082134,8948.9850000,0.000000000,2016-08-21,34
2016082135,9501.2280000,0.000000000,2016-08-21,35
2016082136,8349.9540000,0.000000000,2016-08-21,36
2016082137,8407.6455000,0.000000000,2016-08-21,37
2016082138,8347.7400000,0.000000000,2016-08-21,38
2016082139,7898.4487000,0.000000000,2016-08-21,39
2016082140,7371.9316000,0.000000000,2016-08-21,40
2016082141,7177.2627000,0.000000000,2016-08-21,41
2016082142,6666.9920000,0.000000000,2016-08-21,42
2016082143,6674.4087000,0.000000000,2016-08-21,43
2016082144,7550.5510000,0.000000000,2016-08-21,44
2016082145,8326.1455000,0.000000000,2016-08-21,45
2016082146,10015.9170000,0.000000000,2016-08-21,46
2016082147,11459.6190000,0.000000000,2016-08-21,47
2016082148,13362.9390000,0.000000000,2016-08-21,48
2016082201,13847.6360000,0.000000000,2016-08-22,1
2016082202,15017.5800000,0.000000000,2016-08-22,2
2016082203,14999.9980000,0.000000000,2016-08-22,3
2016082204,15198.5990000,0.000000000,2016-08-22,4
2016082205,15595.3980000,0.000000000,2016-08-22,5
2016082206,15965.0780000,0.000000000,2016-08-22,6
2016082207,15998.7280000,0.000000000,2016-08-22,7
2016082208,16169.9520000,0.000000000,2016-08-22,8
2016082209,16613.4300000,0.000000000,2016-08-22,9
2016082210,16621.9260000,0.000000000,2016-08-22,10
2016082211,16297.4960000,0.000000000,2016-08-22,11
2016082212,15696.3940000,0.000000000,2016-08-22,12
2016082213,14316.3550000,0.000000000,2016-08-22,13
2016082214,12498.3940000,0.000000000,2016-08-22,14
