,FossilGas,APXPrice,Total_RENE,TSDF
2016040320,13110.0,26.3,4842.627,29896.0
2016040321,13176.0,28.82,5302.252,30500.0
2016040322,13222.0,28.82,5666.252,30599.0
2016040323,13624.0,37.73,6104.802,30815.0
2016040324,13824.0,37.73,6442.802,30918.0
2016040325,13978.0,35.05,6769.797,31181.0
2016040326,13679.0,35.05,7026.797,31292.0
2016040327,13388.0,28.0,7194.941999999999,31221.0
2016040328,12811.0,28.0,7244.941999999999,30127.0
2016040329,12396.0,26.32,6865.955,29915.0
2016040330,12830.0,26.32,6684.955,29855.0
2016040331,13164.0,28.52,6255.134,30143.0
2016040332,13802.0,28.52,5971.134,30483.0
2016040333,14359.0,29.36,5457.031,30910.0
2016040334,15314.0,29.36,5062.031,31643.0
2016040335,16215.0,32.42,4553.559,32533.0
2016040336,16883.0,32.42,4076.559,32826.0
2016040337,17067.0,40.44,3782.4849999999997,33589.0
2016040338,17266.0,40.44,3370.4849999999997,33856.0
2016040339,17215.0,53.22,3369.759,33835.0
2016040340,17250.0,53.22,3100.759,34329.0
2016040341,17358.0,55.0,3356.603,35800.0
2016040342,16855.0,55.0,3272.603,35768.0
2016040343,16485.0,31.55,3423.2440000000006,35535.0
2016040344,15683.0,31.55,3423.2440000000006,33927.0
2016040345,14440.0,27.92,3560.8280000000004,32105.0
2016040346,13352.0,27.92,3560.8280000000004,29961.0
2016040347,12232.0,29.28,3299.65,27994.0
2016040348,10731.0,29.28,3299.65,26613.0
2016040401,10154.0,25.54,3060.611,26233.0
2016040402,9808.0,25.54,3060.611,25965.0
2016040403,9836.0,25.63,2158.51,26080.0
2016040404,10398.0,25.63,2158.51,26493.0
2016040405,10121.0,26.46,2193.168,26416.0
2016040406,9925.0,26.46,2193.168,26421.0
2016040407,9927.0,25.54,2194.326,26142.0
2016040408,9818.0,25.54,2194.326,26217.0
2016040409,9629.0,25.1,2213.4539999999997,26160.0
2016040410,9624.0,25.1,2213.4539999999997,26193.0
2016040411,9872.0,25.91,2191.431,26900.0
2016040412,10447.0,25.91,2191.431,27399.0
2016040413,11625.0,28.1,2200.895,28962.0
2016040414,13048.0,28.1,2219.895,31527.0
2016040415,14733.0,29.25,2405.951,34898.0
2016040416,17083.0,29.25,2589.951,36954.0
2016040417,18194.0,50.96,2931.135,38195.0
2016040418,18639.0,50.96,3237.1349999999998,38426.0
2016040419,18855.0,60.0,3591.4039999999995,39177.0
2016040420,18768.0,60.0,3864.4039999999995,39164.0
2016040421,18476.0,43.0,4293.946,38976.0
2016040422,18682.0,43.0,4596.946,38958.0
2016040423,19037.0,37.92,4987.049,38696.0
2016040424,19156.0,37.92,5312.048999999999,38429.0
2016040425,19311.0,31.05,5688.534,38324.0
2016040426,19302.0,31.05,5965.534,37915.0
2016040427,19130.0,26.6,6144.128000000001,37463.0
2016040428,18619.0,26.6,6238.128000000001,36927.0
2016040429,18380.0,26.4,6025.6410000000005,36585.0
2016040430,18491.0,26.4,5913.6410000000005,36368.0
2016040431,18160.0,26.24,5642.3859999999995,36133.0
2016040432,18467.0,26.24,5432.3859999999995,36609.0
2016040433,18799.0,37.38,5071.697,37557.0
2016040434,19168.0,37.38,4807.697,38948.0
2016040435,19495.0,45.0,4344.268,39734.0
2016040436,19487.0,45.0,4015.268,40018.0
2016040437,19894.0,51.31,3478.073,39857.0
2016040438,19763.0,51.31,3091.073,39340.0
2016040439,19545.0,52.02,2631.9179999999997,39169.0
2016040440,19576.0,52.02,2288.9179999999997,39333.0
2016040441,19863.0,60.0,2082.6130000000003,40600.0
2016040442,19713.0,60.0,1942.613,40408.0
2016040443,19186.0,33.0,1900.1750000000002,39107.0
2016040444,18255.0,33.0,1900.1750000000002,36876.0
2016040445,16959.0,26.04,1864.0520000000001,34663.0
2016040446,15282.0,26.04,1864.0520000000001,32249.0
2016040447,13759.0,26.6,1787.348,29759.0
2016040448,12015.0,26.6,1787.348,28332.0
2016040501,11663.0,25.99,1730.9850000000001,27801.0
2016040502,11246.0,25.99,1730.9850000000001,27739.0
2016040503,11315.0,26.62,1927.5770000000002,28292.0
2016040504,11975.0,26.62,1927.5770000000002,28806.0
2016040505,12013.0,26.62,1994.504,28165.0
2016040506,11886.0,26.62,1994.504,27752.0
2016040507,11631.0,25.01,2135.946,27482.0
2016040508,11442.0,25.01,2135.946,27327.0
2016040509,10935.0,23.03,2340.732,27043.0
2016040510,10517.0,23.03,2340.732,27111.0
2016040511,10648.0,26.0,2495.594,27749.0
2016040512,11308.0,26.0,2495.594,28395.0
2016040513,11590.0,30.01,2733.6319999999996,29602.0
2016040514,12807.0,30.01,2766.6319999999996,31856.0
2016040515,14982.0,28.96,3175.156,34999.0
2016040516,16792.0,28.96,3466.156,36612.0
2016040517,17817.0,37.35,4090.9120000000003,37608.0
2016040518,18229.0,37.35,4582.912,37266.0
2016040519,18394.0,45.99,5179.429,37300.0
2016040520,17625.0,45.99,5639.429,37160.0
2016040521,16907.0,33.13,6292.317999999999,36878.0
2016040522,16345.0,33.13,6736.317999999999,36509.0
2016040523,16087.0,26.68,7339.532999999999,35962.0
2016040524,16354.0,26.68,7734.532999999999,35439.0
2016040525,16476.0,26.52,8162.857,35135.0
2016040526,16135.0,26.52,8466.857,34586.0
2016040527,15567.0,26.43,8647.912,34324.0
2016040528,15542.0,26.43,8737.912,34016.0
2016040529,15690.0,26.09,8787.936,33958.0
2016040530,15478.0,26.09,8629.936,33674.0
2016040531,14987.0,26.38,8446.311,33903.0
2016040532,14812.0,26.38,8152.311,34096.0
2016040533,15291.0,29.0,7852.547,34762.0
2016040534,15514.0,29.0,7439.547,35944.0
2016040535,16153.0,38.02,6675.783,36901.0
2016040536,16816.0,38.02,6154.783,37472.0
2016040537,17065.0,44.95,5405.445,38073.0
2016040538,17381.0,44.95,4873.445,38249.0
2016040539,17566.0,44.93,4219.619,38298.0
2016040540,17958.0,44.93,3790.6189999999997,38862.0
2016040541,18597.0,64.94,3533.15,39900.0
2016040542,19283.0,64.94,3366.15,39224.0
2016040543,18885.0,32.22,3191.791,37841.0
2016040544,18004.0,32.22,3191.791,36080.0
2016040545,16251.0,25.95,3061.899,33892.0
2016040546,14260.0,25.95,3061.899,31596.0
2016040547,12804.0,28.99,3225.951,29151.0
2016040548,10905.0,28.99,3225.951,27300.0
2016040601,9538.0,27.46,3411.5150000000003,26612.0
2016040602,9444.0,27.46,3411.5150000000003,26517.0
2016040603,8986.0,27.4,3527.383,26635.0
2016040604,9112.0,27.4,3527.383,26995.0
2016040605,9248.0,26.13,4007.064,27137.0
2016040606,8730.0,26.13,4007.064,26995.0
2016040607,8347.0,23.96,4531.783,26741.0
2016040608,7596.0,23.96,4531.783,26320.0
2016040609,7026.0,16.49,5129.7300000000005,26175.0
2016040610,6890.0,16.49,5129.7300000000005,26312.0
2016040611,6846.0,21.29,5671.105,26880.0
2016040612,7608.0,21.29,5671.105,27302.0
2016040613,8109.0,29.04,6104.188999999999,28369.0
2016040614,9214.0,29.04,6151.188999999999,30497.0
2016040615,11082.0,30.6,6535.349,33178.0
2016040616,13322.0,30.6,6937.349,35082.0
2016040617,13946.0,45.0,7357.096,36574.0
2016040618,14266.0,45.0,8025.0960000000005,37000.0
2016040619,14246.0,44.97,8467.593,37200.0
2016040620,14373.0,44.97,9076.593,37076.0
2016040621,14357.0,28.41,9530.974,36860.0
2016040622,13843.0,28.41,10182.974,36652.0
2016040623,13467.0,26.71,10374.84,35940.0
2016040624,12834.0,26.71,11045.84,35419.0
2016040625,12636.0,26.22,11241.022,35152.0
2016040626,12324.0,26.22,11803.022,34763.0
2016040627,12245.0,26.0,11914.588,34321.0
2016040628,11972.0,26.0,12193.588,33522.0
2016040629,11970.0,25.52,12262.777,33481.0
2016040630,11442.0,25.52,12196.777,33095.0
2016040631,11204.0,25.32,12284.919,33152.0
2016040632,10293.0,25.32,11973.919,33450.0
2016040633,10890.0,27.07,11800.725,34131.0
2016040634,11616.0,27.07,11488.725,35010.0
2016040635,12158.0,29.9,10907.990999999998,35803.0
2016040636,12708.0,29.9,10463.990999999998,36634.0
2016040637,12921.0,35.0,9863.26,37009.0
2016040638,13514.0,35.0,9399.26,37348.0
2016040639,13540.0,38.01,8895.092,37358.0
2016040640,14088.0,38.01,8510.092,37850.0
2016040641,14548.0,54.94,8185.950999999999,39100.0
2016040642,15057.0,54.94,8032.950999999999,38553.0
2016040643,14304.0,30.59,7887.854,37180.0
2016040644,12909.0,30.59,7887.854,35249.0
2016040645,11198.0,25.73,7748.53,33155.0
2016040646,9001.0,25.73,7748.53,30923.0
2016040647,7005.0,31.44,7707.657,28210.0
2016040648,5908.0,31.44,7707.657,26611.0
2016040701,5370.0,25.98,7658.608,26550.0
2016040702,5596.0,25.98,7658.608,25706.0
2016040703,5648.0,25.99,7952.998,25776.0
2016040704,5948.0,25.99,7952.998,26677.0
2016040705,6722.0,25.99,7814.5380000000005,26790.0
2016040706,6620.0,25.99,7814.5380000000005,26514.0
2016040707,6088.0,19.99,7665.031999999999,26099.0
2016040708,6070.0,19.99,7665.031999999999,25891.0
2016040709,5908.0,19.93,7544.71,25534.0
2016040710,6050.0,19.93,7544.71,25338.0
2016040711,6008.0,27.43,7529.231,25889.0
2016040712,6573.0,27.43,7529.231,26888.0
2016040713,7503.0,31.01,7550.169,28497.0
2016040714,8345.0,31.01,7647.169,30328.0
2016040715,10889.0,27.69,7619.152,33232.0
2016040716,13197.0,27.69,8120.152,35076.0
2016040717,14657.0,34.72,8208.440999999999,36262.0
2016040718,15584.0,34.72,8991.440999999999,36417.0
2016040719,16126.0,37.93,9041.122,36944.0
2016040720,16529.0,37.93,9786.122,36564.0
2016040721,16620.0,27.68,9854.614000000001,36409.0
2016040722,16729.0,27.68,10406.614000000001,36385.0
2016040723,17028.0,27.69,10193.838,36237.0
2016040724,17172.0,27.69,10524.838,36214.0
2016040725,17227.0,27.52,10260.973,36281.0
2016040726,17473.0,27.52,10419.973,37205.0
2016040727,17347.0,27.01,10075.915,37193.0
2016040728,17228.0,27.01,10108.915,36776.0
2016040729,16698.0,27.36,9806.867,36711.0
2016040730,16667.0,27.36,9710.867,36571.0
2016040731,16260.0,27.01,9270.497,36716.0
2016040732,16575.0,27.01,8981.497,37003.0
2016040733,16983.0,32.04,8275.052,37483.0
2016040734,17386.0,32.04,8022.052,38092.0
2016040735,18085.0,37.6,7116.0599999999995,38698.0
2016040736,18974.0,37.6,6770.0599999999995,38899.0
2016040737,19135.0,40.0,5896.053,38975.0
2016040738,19397.0,40.0,5533.053,38984.0
2016040739,19647.0,44.99,4715.093,38919.0
2016040740,19575.0,44.99,4401.093,39408.0
2016040741,19667.0,65.0,3851.482,40109.0
2016040742,19682.0,65.0,3718.482,39580.0
2016040743,19674.0,34.22,3335.8450000000003,38599.0
2016040744,19258.0,34.22,3335.8450000000003,36767.0
2016040745,18183.0,31.51,2935.811,34797.0
2016040746,16605.0,31.51,2935.811,32526.0
2016040747,14489.0,29.97,2616.0699999999997,30325.0
2016040748,13048.0,29.97,2616.0699999999997,28985.0
2016040801,12645.0,25.11,2333.4129999999996,27945.0
2016040802,12426.0,25.11,2333.4129999999996,28215.0
2016040803,12093.0,25.87,1320.666,28170.0
2016040804,12796.0,25.87,1320.666,28645.0
2016040805,13556.0,25.9,1150.13,28628.0
2016040806,13306.0,25.9,1150.13,28171.0
2016040807,13060.0,25.04,1032.2060000000001,27768.0
2016040808,13002.0,25.04,1032.2060000000001,27642.0
2016040809,12892.0,22.04,941.425,27593.0
2016040810,12977.0,22.04,941.425,27629.0
2016040811,13344.0,25.55,845.509,28148.0
2016040812,13607.0,25.55,845.509,29157.0
2016040813,14436.0,29.03,818.436,30190.0
2016040814,16629.0,29.03,867.436,32400.0
2016040815,18366.0,31.68,1072.9859999999999,35186.0
2016040816,19995.0,31.68,1337.9859999999999,36963.0
2016040817,20169.0,54.92,1671.403,38491.0
2016040818,20550.0,54.92,2100.403,39028.0
2016040819,20662.0,60.01,2453.94,39554.0
2016040820,20715.0,60.01,2878.94,38997.0
2016040821,20636.0,45.98,3225.407,38247.0
2016040822,20719.0,45.98,3583.407,37431.0
2016040823,20693.0,39.0,3923.223,37065.0
2016040824,20987.0,39.0,4162.223,36607.0
2016040825,21091.0,35.32,4432.311,36319.0
2016040826,21010.0,35.32,4577.311,36205.0
2016040827,20316.0,28.02,4756.497,35691.0
2016040828,19784.0,28.02,4759.497,35273.0
2016040829,19598.0,26.42,4841.322,35025.0
2016040830,19617.0,26.42,4692.322,34886.0
2016040831,19366.0,26.16,4720.236,35039.0
2016040832,19082.0,26.16,4476.236,35181.0
2016040833,18494.0,28.82,4458.286,35349.0
2016040834,18354.0,28.82,4126.286,36068.0
2016040835,18736.0,36.88,3985.0420000000004,36904.0
2016040836,19197.0,36.88,3587.0420000000004,37257.0
2016040837,19342.0,35.95,3502.8940000000002,37212.0
2016040838,19371.0,35.95,3122.8940000000002,36973.0
2016040839,19400.0,30.2,3166.41,36704.0
2016040840,19326.0,30.2,2870.41,37144.0
2016040841,19970.0,44.96,3068.464,38550.0
2016040842,19736.0,44.96,2952.464,38232.0
2016040843,19752.0,26.86,3283.174,37294.0
2016040844,17980.0,26.86,3283.174,35122.0
2016040845,16240.0,26.01,3690.8010000000004,33020.0
2016040846,14331.0,26.01,3690.8010000000004,31031.0
2016040847,12857.0,26.41,3871.566,28959.0
2016040848,11327.0,26.41,3871.566,27498.0
2016040901,10628.0,25.97,4052.125,27358.0
2016040902,10232.0,25.97,4052.125,26940.0
2016040903,10249.0,28.94,3868.4700000000003,27195.0
2016040904,10743.0,28.94,3868.4700000000003,27611.0
2016040905,10799.0,26.0,3755.281,27481.0
2016040906,11018.0,26.0,3755.281,27199.0
2016040907,10449.0,23.99,3711.755,26693.0
2016040908,10514.0,23.99,3711.755,26469.0
2016040909,10095.0,22.83,3598.141,26088.0
2016040910,9826.0,22.83,3598.141,25806.0
2016040911,9875.0,25.41,3432.2,26007.0
2016040912,9841.0,25.41,3432.2,26279.0
2016040913,10177.0,26.97,3372.509,27023.0
2016040914,9763.0,26.97,3427.509,27302.0
2016040915,10299.0,24.18,3572.7980000000002,28584.0
2016040916,11743.0,24.18,3857.7980000000002,29866.0
2016040917,12866.0,26.49,4305.2609999999995,31453.0
2016040918,13865.0,26.49,4810.2609999999995,32340.0
2016040919,14425.0,37.27,5272.616,33119.0
2016040920,14859.0,37.27,5863.616,33295.0
2016040921,14920.0,36.4,6194.017,32973.0
2016040922,14942.0,36.4,6684.017,32306.0
2016040923,15051.0,33.69,6721.3330000000005,31876.0
2016040924,14940.0,33.69,7055.3330000000005,31321.0
2016040925,14951.0,28.42,6933.649,30845.0
2016040926,14657.0,28.42,7156.649,30167.0
2016040927,14478.0,26.09,6903.521,29850.0
2016040928,13764.0,26.09,6940.521,29077.0
2016040929,13744.0,25.93,6523.355,28630.0
2016040930,13537.0,25.93,6357.355,28462.0
2016040931,14052.0,25.99,5925.593,28561.0
2016040932,14597.0,25.99,5630.593,28835.0
2016040933,14838.0,28.13,5110.406,29726.0
2016040934,15956.0,28.13,4696.406,30917.0
2016040935,16719.0,44.91,4153.825,32461.0
2016040936,16933.0,44.91,3639.825,33203.0
2016040937,17722.0,42.91,3092.149,34423.0
2016040938,18278.0,42.91,2575.149,34881.0
2016040939,18291.0,46.14,2127.071,35316.0
2016040940,17816.0,46.14,1694.071,35857.0
2016040941,18195.0,57.5,1591.888,36293.0
2016040942,18342.0,57.5,1408.888,35654.0
2016040943,18361.0,37.39,1429.98,34586.0
2016040944,17532.0,37.39,1429.98,33295.0
2016040945,16382.0,28.1,1457.586,32204.0
2016040946,15166.0,28.1,1457.586,30723.0
2016040947,14287.0,33.9,1440.345,28823.0
2016040948,13099.0,33.9,1440.345,27744.0
2016041001,12430.0,27.25,1428.946,27058.0
2016041002,12318.0,27.25,1428.946,26089.0
2016041003,11684.0,27.92,1620.361,26536.0
2016041004,12077.0,27.92,1620.361,27079.0
2016041005,12621.0,27.91,1552.049,26802.0
2016041006,12317.0,27.91,1552.049,26397.0
2016041007,12235.0,26.44,1514.962,26013.0
2016041008,12090.0,26.44,1514.962,25777.0
2016041009,11911.0,24.5,1510.6570000000002,25497.0
2016041010,11630.0,24.5,1510.6570000000002,25222.0
2016041011,11394.0,20.0,1539.63,25449.0
2016041012,11209.0,20.0,1539.63,25504.0
2016041013,11239.0,23.0,1713.459,25506.0
2016041014,10937.0,23.0,1817.459,25682.0
2016041015,10500.0,25.04,2273.727,25880.0
2016041016,10818.0,25.04,2652.727,26409.0
2016041017,11266.0,25.95,3386.7889999999998,27656.0
2016041018,11442.0,25.95,3983.7889999999998,28500.0
2016041019,11500.0,31.11,4825.689,29422.0
2016041020,11890.0,31.11,5496.689,29877.0
2016041021,11841.0,35.0,6301.898,30200.0
2016041022,11437.0,35.0,6840.898,29498.0
2016041023,11221.0,30.06,7340.773,29475.0
2016041024,11354.0,30.06,7666.773,28955.0
2016041025,11174.0,28.08,8072.183,29408.0
2016041026,11136.0,28.08,8264.183,28359.0
2016041027,11046.0,26.07,8289.853,27612.0
2016041028,10173.0,26.07,8166.853,26755.0
2016041029,9827.0,26.06,7988.662,26977.0
2016041030,9906.0,26.06,7537.662,27179.0
2016041031,10047.0,26.03,7423.729,27745.0
2016041032,10148.0,26.03,6895.729,28414.0
2016041033,10708.0,27.02,6914.385999999999,29173.0
2016041034,11394.0,27.02,6420.385999999999,30498.0
2016041035,11907.0,34.91,6596.530000000001,31365.0
2016041036,12175.0,34.91,6149.530000000001,31900.0
2016041037,12469.0,34.86,6367.784,32500.0
2016041038,12491.0,34.86,5977.784,32828.0
2016041039,12870.0,39.95,6218.46,32966.0
2016041040,13161.0,39.95,5941.46,33614.0
2016041041,13333.0,51.7,6239.451999999999,34870.0
2016041042,13277.0,51.7,6137.451999999999,35200.0
2016041043,13071.0,30.88,6348.0,34151.0
2016041044,11435.0,30.88,6347.0,32690.0
2016041045,10028.0,26.0,6537.811,31120.0
2016041046,8222.0,26.0,6537.811,29150.0
2016041047,7179.0,35.01,6523.645,27096.0
2016041048,6151.0,35.01,6523.645,25907.0
2016041101,6098.0,11.37,6504.689,25315.0
2016041102,5856.0,11.37,6504.689,25012.0
2016041103,5921.0,10.7,6874.1179999999995,24503.0
2016041104,6820.0,10.7,6874.1179999999995,25100.0
2016041105,7412.0,17.91,6869.005999999999,24907.0
2016041106,7008.0,17.91,6869.005999999999,24891.0
2016041107,6549.0,10.79,6867.311,24739.0
2016041108,6131.0,10.79,6867.311,24874.0
2016041109,6509.0,14.29,6888.168,24913.0
2016041110,6384.0,14.29,6888.168,24918.0
2016041111,6777.0,20.18,6927.142,25420.0
2016041112,7885.0,20.18,6927.142,26114.0
2016041113,7762.0,27.9,7048.212,27757.0
2016041114,9563.0,27.9,7111.212,29944.0
2016041115,11901.0,28.92,7405.929,33232.0
2016041116,14099.0,28.92,7635.929,35268.0
2016041117,15440.0,34.82,8151.594000000001,36352.0
2016041118,15876.0,34.82,8530.594000000001,36728.0
2016041119,15607.0,37.54,9134.528,36751.0
2016041120,15639.0,37.54,9582.528,36700.0
2016041121,15124.0,34.51,10150.198,36448.0
2016041122,14986.0,34.51,10530.198,36270.0
2016041123,14860.0,27.06,10892.351,36064.0
2016041124,14880.0,27.06,11132.351,35945.0
2016041125,14736.0,26.96,11442.903,35876.0
2016041126,14636.0,26.96,11597.903,35536.0
2016041127,14643.0,25.82,11670.100999999999,35878.0
2016041128,14504.0,25.82,11631.100999999999,35529.0
2016041129,14547.0,25.82,11391.689999999999,35398.0
2016041130,14767.0,25.82,11146.689999999999,35133.0
2016041131,14767.0,25.82,10800.861,35024.0
2016041132,15346.0,25.82,10489.861,35465.0
2016041133,16653.0,37.2,10086.139,36285.0
2016041134,17353.0,37.2,9748.139,37259.0
2016041135,17424.0,44.95,9290.285,37853.0
2016041136,17617.0,44.95,8943.285,37952.0
2016041137,17623.0,46.42,8542.926,39548.0
2016041138,17653.0,46.42,8237.926,39301.0
2016041139,17737.0,37.58,7927.491,39175.0
2016041140,18042.0,37.58,7702.491,38967.0
2016041141,18145.0,48.92,7616.968999999999,39552.0
2016041142,18148.0,48.92,7528.968999999999,39379.0
2016041143,17851.0,30.15,7363.186,38048.0
2016041144,16549.0,30.15,7362.186,35719.0
2016041145,14532.0,24.1,7196.128,33480.0
2016041146,12497.0,24.1,7196.128,31132.0
2016041147,10986.0,25.42,6958.145,29446.0
2016041148,10535.0,25.42,6958.145,28171.0
2016041201,9704.0,20.29,6702.280000000001,27631.0
2016041202,9441.0,20.29,6702.280000000001,27120.0
2016041203,9474.0,25.0,4809.82,27233.0
2016041204,10313.0,25.0,4809.82,27525.0
2016041205,10838.0,25.79,4548.8240000000005,27250.0
2016041206,10946.0,25.79,4548.8240000000005,26871.0
2016041207,10618.0,25.7,4347.665,26831.0
2016041208,10167.0,25.7,4347.665,26470.0
2016041209,10026.0,24.0,4162.1089999999995,26176.0
2016041210,9782.0,24.0,4162.1089999999995,26029.0
2016041211,9700.0,28.97,4015.877,26719.0
2016041212,9852.0,28.97,4015.877,27313.0
2016041213,10685.0,31.55,3922.279,28614.0
2016041214,13156.0,31.55,4033.279,32249.0
2016041215,16523.0,31.98,3981.689,35409.0
2016041216,19037.0,31.98,4428.689,37174.0
2016041217,19543.0,44.96,4393.902,37901.0
2016041218,19842.0,44.96,5153.902,37845.0
2016041219,19983.0,44.96,5046.031000000001,37870.0
2016041220,19746.0,44.96,5954.031000000001,37495.0
2016041221,19808.0,38.0,5901.434,36962.0
2016041222,19269.0,38.0,6794.434,36497.0
